customer_id,company_name,tier,industry,country,signup_date,subscription_id,plan_type,billing_cycle,mrr,seats_purchased,start_date,end_date,status,churn_reason,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score,churn_label
CUST-10129,Hyper Flow 108,SMB,Logistics & Supply Chain,Canada,2024-01-19,SUB-20129,Starter,Monthly,730.47,14,2024-01-19,,Active,,0.676,88,4,14155,9,3,4.0,0,4.1,0
CUST-10130,Zenith Corp 108,Mid-Market,E-Commerce,Australia,2024-01-19,SUB-20130,Growth,Monthly,1284.12,82,2024-01-19,,Active,,1.0,52,6,23063,0,1,23.7,0,4.8,0
CUST-10131,Quantum Stack 108,Mid-Market,E-Commerce,United States,2024-01-19,SUB-20131,Scale,Annual,3732.9,98,2024-01-19,,Active,,0.202,59,4,4551,4,2,12.7,0,4.7,0
CUST-10132,Nexus AI 108,Enterprise,Fintech,United Kingdom,2024-01-19,SUB-20132,Enterprise Plus,Annual,7822.0,332,2024-01-19,,Active,,0.454,72,3,63847,2,5,5.0,0,4.8,0
CUST-10133,Vertex Scale 108,Mid-Market,Fintech,United States,2024-01-19,SUB-20133,Growth,Annual,2128.66,74,2024-01-19,2024-07-10,Churned,Support / SLA Frustration,0.995,76,3,21471,2,3,96.8,1,1.8,1
CUST-10134,Blue Systems 108,SMB,Cybersecurity,United States,2024-01-20,SUB-20134,Starter,Monthly,131.21,19,2024-01-20,,Active,,0.485,59,4,17949,13,4,20.8,0,4.8,0
CUST-10135,Apex Logic 109,Mid-Market,Healthcare,United States,2024-01-20,SUB-20135,Scale,Annual,3697.74,26,2024-01-20,,Active,,0.689,65,6,5795,8,3,13.0,0,3.9,0
CUST-10136,Cloud Hub 109,SMB,E-Commerce,United States,2024-01-20,SUB-20136,Starter,Monthly,616.37,5,2024-01-20,,Active,,0.448,51,4,2951,9,2,97.3,1,3.2,0
CUST-10137,Data Pay 109,SMB,Fintech,United Kingdom,2024-01-20,SUB-20137,Growth,Monthly,473.68,14,2024-01-20,,Active,,0.426,17,2,546,10,6,18.1,0,4.2,0
CUST-10138,Nova Works 109,Mid-Market,SaaS / Tech,United Kingdom,2024-01-20,SUB-20138,Growth,Monthly,2087.2,82,2024-01-20,2024-09-29,Churned,Support / SLA Frustration,0.065,61,6,15931,1,3,77.1,2,1.5,1
CUST-10139,Pulse Security 109,SMB,Cybersecurity,United Kingdom,2024-01-21,SUB-20139,Starter,Monthly,183.89,7,2024-01-21,2024-11-26,Churned,Low Adoption & License Waste,0.284,46,2,121116,2,2,10.3,0,4.6,1
CUST-10140,Stratum Analytics 109,SMB,E-Commerce,United States,2024-01-21,SUB-20140,Starter,Annual,461.04,20,2024-01-21,,Active,,0.819,58,2,20401,5,5,11.1,0,4.6,0
CUST-10141,Sync Tech 109,Mid-Market,Fintech,United States,2024-01-21,SUB-20141,Scale,Monthly,2873.81,50,2024-01-21,,Active,,0.241,58,4,43209,1,4,62.8,1,3.1,0
CUST-10142,Vanguard Sphere 109,Mid-Market,E-Commerce,India,2024-01-21,SUB-20142,Growth,Annual,2965.12,37,2024-01-21,,Active,,0.512,57,5,35692,6,2,14.2,0,4.2,0
CUST-10143,Omni Labs 109,Mid-Market,SaaS / Tech,United States,2024-01-21,SUB-20143,Growth,Monthly,3632.91,70,2024-01-21,,Active,,1.0,61,3,18194,2,3,18.0,0,4.7,0
CUST-10144,Hyper Flow 109,Mid-Market,Healthcare,United Kingdom,2024-01-21,SUB-20144,Scale,Monthly,2342.57,78,2024-01-21,,Active,,0.783,61,3,36705,5,4,3.3,0,4.9,0
CUST-10145,Zenith Corp 109,Enterprise,Logistics & Supply Chain,Canada,2024-01-21,SUB-20145,Enterprise Plus,Annual,9037.76,189,2024-01-21,,Active,,0.974,48,3,7745,17,4,11.9,0,4.4,0
CUST-10146,Quantum Stack 109,SMB,E-Commerce,Canada,2024-01-21,SUB-20146,Starter,Monthly,337.48,12,2024-01-21,,Active,,0.965,67,3,55408,4,3,19.9,0,4.1,0
CUST-10147,Nexus AI 109,SMB,Logistics & Supply Chain,United Kingdom,2024-01-22,SUB-20147,Growth,Monthly,457.33,22,2024-01-22,2024-12-01,Churned,Support / SLA Frustration,0.59,64,5,4721,6,3,96.5,2,2.3,1
CUST-10148,Vertex Scale 109,Enterprise,E-Commerce,Germany,2024-01-22,SUB-20148,Enterprise Plus,Annual,5656.2,171,2024-01-22,,Active,,0.507,58,2,17538,9,0,4.0,0,4.7,0
CUST-10149,Blue Systems 109,Mid-Market,Fintech,United States,2024-01-22,SUB-20149,Growth,Annual,3700.63,97,2024-01-22,,Active,,0.587,52,7,3665,18,1,17.3,0,4.6,0
CUST-10150,Apex Logic 110,SMB,Healthcare,India,2024-01-22,SUB-20150,Growth,Monthly,727.34,18,2024-01-22,,Active,,0.495,48,6,104119,20,1,10.3,0,3.8,0
CUST-10151,Cloud Hub 110,Mid-Market,Fintech,United States,2024-01-23,SUB-20151,Growth,Monthly,947.92,35,2024-01-23,,Active,,0.845,65,5,5058,5,5,85.2,3,1.5,0
CUST-10152,Data Pay 110,Enterprise,Cybersecurity,United States,2024-01-23,SUB-20152,Enterprise Plus,Annual,9416.63,300,2024-01-23,,Active,,0.173,56,6,28597,16,4,23.8,0,4.6,0
CUST-10153,Nova Works 110,Mid-Market,SaaS / Tech,United States,2024-01-23,SUB-20153,Scale,Monthly,2054.63,34,2024-01-23,2024-08-22,Churned,Leadership Transition,0.606,34,3,3772,6,7,2.5,0,4.5,1
CUST-10154,Pulse Security 110,SMB,SaaS / Tech,Canada,2024-01-23,SUB-20154,Starter,Monthly,395.54,14,2024-01-23,,Active,,0.62,75,4,4389,6,3,10.2,0,4.9,0
CUST-10155,Stratum Analytics 110,Mid-Market,Healthcare,United States,2024-01-23,SUB-20155,Growth,Monthly,2651.39,77,2024-01-23,,Active,,0.93,58,4,13239,9,5,11.4,0,3.9,0
CUST-10156,Sync Tech 110,SMB,Fintech,United States,2024-01-23,SUB-20156,Starter,Annual,706.51,23,2024-01-23,,Active,,0.319,76,3,56735,4,4,4.0,0,4.7,0
CUST-10157,Vanguard Sphere 110,SMB,SaaS / Tech,United States,2024-01-23,SUB-20157,Growth,Monthly,633.6,18,2024-01-23,2024-09-20,Churned,Support / SLA Frustration,0.417,56,5,39320,8,3,51.4,2,2.0,1
CUST-10158,Omni Labs 110,Mid-Market,E-Commerce,India,2024-01-23,SUB-20158,Scale,Monthly,1289.67,54,2024-01-23,2024-12-12,Churned,Support / SLA Frustration,0.539,45,2,6335,7,2,110.6,0,2.2,1
CUST-10159,Hyper Flow 110,SMB,Fintech,Germany,2024-01-24,SUB-20159,Growth,Monthly,666.73,6,2024-01-24,,Active,,0.874,100,2,28696,33,2,11.3,0,4.6,0
CUST-10160,Zenith Corp 110,Mid-Market,E-Commerce,United Kingdom,2024-01-24,SUB-20160,Growth,Annual,1049.65,33,2024-01-24,,Active,,0.92,98,4,11605,0,4,20.7,0,5.0,0
CUST-10161,Quantum Stack 110,SMB,Fintech,United Kingdom,2024-01-24,SUB-20161,Starter,Monthly,159.94,10,2024-01-24,,Active,,0.531,89,2,53635,0,5,87.6,2,1.4,0
CUST-10162,Nexus AI 110,SMB,Healthcare,United States,2024-01-24,SUB-20162,Starter,Monthly,510.79,17,2024-01-24,2024-07-12,Churned,Support / SLA Frustration,0.295,75,5,65833,0,3,55.2,0,2.5,1
CUST-10163,Vertex Scale 110,SMB,E-Commerce,United States,2024-01-24,SUB-20163,Starter,Annual,573.8,21,2024-01-24,2024-05-15,Churned,Support / SLA Frustration,1.0,40,4,19738,11,6,81.7,2,3.1,1
CUST-10164,Blue Systems 110,Enterprise,Fintech,India,2024-01-24,SUB-20164,Scale,Annual,7857.66,167,2024-01-24,,Active,,0.657,83,3,658,11,3,15.5,0,4.6,0
CUST-10165,Apex Logic 111,SMB,Cybersecurity,United States,2024-01-24,SUB-20165,Growth,Monthly,256.2,11,2024-01-24,2024-10-10,Churned,Support / SLA Frustration,0.887,42,2,2509,10,7,95.6,2,1.8,1
CUST-10166,Cloud Hub 111,Mid-Market,Fintech,United States,2024-01-24,SUB-20166,Scale,Monthly,3451.85,59,2024-01-24,,Active,,0.64,16,4,36889,14,3,19.9,0,4.1,0
CUST-10167,Data Pay 111,Mid-Market,Fintech,United States,2024-01-24,SUB-20167,Scale,Annual,1125.36,55,2024-01-24,2024-03-31,Churned,Low Adoption & License Waste,0.319,66,5,115714,2,7,21.3,0,4.2,1
CUST-10168,Nova Works 111,Enterprise,Fintech,United States,2024-01-24,SUB-20168,Enterprise Plus,Annual,15947.33,160,2024-01-24,2024-12-26,Churned,Support / SLA Frustration,0.745,62,7,36412,7,6,49.6,3,1.8,1
CUST-10169,Pulse Security 111,SMB,SaaS / Tech,United States,2024-01-24,SUB-20169,Starter,Annual,375.04,5,2024-01-24,,Active,,0.787,81,7,16809,33,1,108.3,0,2.4,0
CUST-10170,Stratum Analytics 111,SMB,Healthcare,United Kingdom,2024-01-24,SUB-20170,Starter,Monthly,421.24,15,2024-01-24,,Active,,0.557,62,3,19519,0,2,9.1,0,4.9,0
CUST-10171,Sync Tech 111,Enterprise,E-Commerce,United States,2024-01-25,SUB-20171,Scale,Annual,11371.56,226,2024-01-25,2024-08-11,Churned,Support / SLA Frustration,0.849,79,4,32566,1,4,69.4,1,1.7,1
CUST-10172,Vanguard Sphere 111,SMB,Fintech,United Kingdom,2024-01-25,SUB-20172,Growth,Monthly,329.33,23,2024-01-25,2024-09-29,Churned,Support / SLA Frustration,0.681,10,2,2539,16,2,108.8,0,2.5,1
CUST-10173,Omni Labs 111,Mid-Market,Fintech,United States,2024-01-26,SUB-20173,Scale,Monthly,2907.48,53,2024-01-26,,Active,,1.0,97,5,7373,8,4,15.5,0,3.8,0
CUST-10174,Hyper Flow 111,SMB,Healthcare,United States,2024-01-26,SUB-20174,Starter,Monthly,737.91,17,2024-01-26,,Active,,0.643,92,5,47388,3,3,13.1,0,4.4,0
CUST-10175,Zenith Corp 111,Mid-Market,Logistics & Supply Chain,United States,2024-01-26,SUB-20175,Scale,Annual,2080.17,92,2024-01-26,,Active,,0.714,90,5,1115,5,3,12.0,0,4.7,0
CUST-10176,Quantum Stack 111,SMB,Logistics & Supply Chain,Canada,2024-01-26,SUB-20176,Growth,Monthly,608.1,13,2024-01-26,,Active,,0.852,45,3,11226,8,5,19.6,0,4.0,0
CUST-10177,Nexus AI 111,Mid-Market,Fintech,United States,2024-01-26,SUB-20177,Growth,Monthly,2499.78,44,2024-01-26,2024-06-20,Churned,Low Adoption & License Waste,0.381,76,4,132921,2,1,2.4,0,4.1,1
CUST-10178,Vertex Scale 111,SMB,E-Commerce,United Kingdom,2024-01-26,SUB-20178,Starter,Monthly,180.93,19,2024-01-26,2024-07-15,Churned,Support / SLA Frustration,1.0,76,1,5037,0,7,69.2,3,1.4,1
CUST-10179,Blue Systems 111,Enterprise,Cybersecurity,Canada,2024-01-26,SUB-20179,Scale,Annual,15362.4,287,2024-01-26,,Active,,0.959,60,4,24922,0,9,59.4,2,1.5,0
CUST-10180,Apex Logic 112,Mid-Market,Healthcare,United Kingdom,2024-01-26,SUB-20180,Scale,Annual,3677.15,40,2024-01-26,,Active,,0.74,55,3,15926,3,3,10.4,0,4.3,0
CUST-10181,Cloud Hub 112,Enterprise,Logistics & Supply Chain,United States,2024-01-26,SUB-20181,Scale,Monthly,14654.74,192,2024-01-26,,Active,,0.722,100,5,8810,3,4,8.6,0,3.9,0
CUST-10182,Data Pay 112,SMB,Fintech,United States,2024-01-27,SUB-20182,Growth,Monthly,719.17,15,2024-01-27,,Active,,0.688,87,7,51259,10,2,16.6,0,4.1,0
CUST-10183,Nova Works 112,SMB,Cybersecurity,United States,2024-01-27,SUB-20183,Starter,Monthly,330.97,15,2024-01-27,,Active,,1.0,50,3,12409,2,5,2.5,0,4.6,0
CUST-10184,Pulse Security 112,Mid-Market,SaaS / Tech,United Kingdom,2024-01-27,SUB-20184,Growth,Annual,1655.26,40,2024-01-27,,Active,,0.653,60,7,10425,4,8,4.5,0,3.9,0
CUST-10185,Stratum Analytics 112,SMB,Cybersecurity,United States,2024-01-27,SUB-20185,Growth,Monthly,601.12,24,2024-01-27,2024-09-03,Churned,Competitor Alternative,0.411,74,2,13598,11,4,18.2,0,4.8,1
CUST-10186,Sync Tech 112,SMB,SaaS / Tech,Germany,2024-01-28,SUB-20186,Starter,Monthly,316.41,8,2024-01-28,,Active,,0.392,25,2,4763,9,2,68.2,1,2.7,0
CUST-10187,Vanguard Sphere 112,SMB,Healthcare,Germany,2024-01-28,SUB-20187,Starter,Monthly,684.08,16,2024-01-28,,Active,,0.753,86,2,3062,10,3,5.2,0,3.9,0
CUST-10188,Omni Labs 112,SMB,Cybersecurity,United States,2024-01-28,SUB-20188,Starter,Monthly,438.67,8,2024-01-28,,Active,,0.056,73,6,12547,1,4,20.0,0,3.8,0
CUST-10189,Hyper Flow 112,Mid-Market,Healthcare,United States,2024-01-28,SUB-20189,Growth,Monthly,3343.61,69,2024-01-28,,Active,,0.986,82,3,2209,4,5,13.3,0,3.8,0
CUST-10190,Zenith Corp 112,Enterprise,Healthcare,United Kingdom,2024-01-28,SUB-20190,Enterprise Plus,Annual,10840.26,400,2024-01-28,2024-09-25,Churned,Support / SLA Frustration,0.46,50,6,24564,9,3,68.3,0,1.7,1
CUST-10191,Quantum Stack 112,SMB,SaaS / Tech,United States,2024-01-29,SUB-20191,Starter,Annual,706.77,21,2024-01-29,,Active,,0.703,100,5,14658,15,6,69.7,4,3.0,0
CUST-10192,Nexus AI 112,SMB,SaaS / Tech,United States,2024-01-29,SUB-20192,Starter,Annual,211.29,7,2024-01-29,,Active,,1.0,70,1,7074,0,7,7.8,0,4.6,0
CUST-10193,Vertex Scale 112,SMB,Cybersecurity,India,2024-01-29,SUB-20193,Starter,Annual,650.86,24,2024-01-29,,Active,,0.759,48,6,12824,15,8,12.7,0,4.2,0
CUST-10194,Blue Systems 112,Mid-Market,Fintech,United States,2024-01-29,SUB-20194,Growth,Annual,2963.83,95,2024-01-29,,Active,,0.505,70,3,20613,4,4,18.8,0,4.7,0
CUST-10195,Apex Logic 113,Mid-Market,SaaS / Tech,India,2024-01-29,SUB-20195,Scale,Annual,1390.31,81,2024-01-29,2024-08-08,Churned,Support / SLA Frustration,0.873,59,4,6433,0,1,101.8,0,2.3,1
CUST-10196,Cloud Hub 113,SMB,SaaS / Tech,Canada,2024-01-30,SUB-20196,Starter,Annual,436.3,20,2024-01-30,,Active,,0.926,62,7,4750,1,9,15.4,0,4.9,0
CUST-10197,Data Pay 113,SMB,Fintech,Canada,2024-01-30,SUB-20197,Starter,Monthly,153.37,20,2024-01-30,,Active,,0.828,88,4,1595,4,6,18.7,0,3.9,0
CUST-10198,Nova Works 113,SMB,Healthcare,United States,2024-01-30,SUB-20198,Starter,Monthly,574.19,20,2024-01-30,,Active,,0.686,55,6,4227,1,3,6.1,0,4.5,0
CUST-10199,Pulse Security 113,SMB,Healthcare,United States,2024-01-30,SUB-20199,Growth,Monthly,552.19,17,2024-01-30,2024-04-30,Churned,Price / Budget Cuts,0.858,69,4,11503,3,3,20.5,0,4.0,1
CUST-10200,Stratum Analytics 113,SMB,Healthcare,United Kingdom,2024-01-30,SUB-20200,Starter,Monthly,122.0,10,2024-01-30,,Active,,0.525,65,3,30906,3,4,57.0,2,3.0,0
CUST-10201,Sync Tech 113,Enterprise,Cybersecurity,United States,2024-01-31,SUB-20201,Enterprise Plus,Annual,16756.2,359,2024-01-31,,Active,,0.88,56,4,55674,1,3,22.6,0,4.5,0
CUST-10202,Vanguard Sphere 113,Mid-Market,E-Commerce,United States,2024-01-31,SUB-20202,Growth,Monthly,2207.57,66,2024-01-31,,Active,,0.934,80,1,95808,1,5,12.1,0,4.8,0
CUST-10203,Omni Labs 113,SMB,SaaS / Tech,United States,2024-01-31,SUB-20203,Starter,Monthly,207.44,18,2024-01-31,,Active,,0.81,47,4,556,1,2,3.8,0,4.4,0
CUST-10204,Hyper Flow 113,SMB,Cybersecurity,United States,2024-01-31,SUB-20204,Starter,Monthly,414.73,9,2024-01-31,,Active,,0.852,45,6,18072,6,7,8.4,0,4.2,0
CUST-10205,Zenith Corp 113,Enterprise,Healthcare,United States,2024-02-01,SUB-20205,Enterprise Plus,Annual,16183.13,304,2024-02-01,,Active,,0.622,100,6,7037,2,5,2.4,0,4.8,0
CUST-10206,Quantum Stack 113,Enterprise,Logistics & Supply Chain,Canada,2024-02-01,SUB-20206,Enterprise Plus,Annual,17550.42,212,2024-02-01,2024-11-14,Churned,Support / SLA Frustration,0.725,56,7,6278,3,3,59.8,1,2.3,1
CUST-10207,Nexus AI 113,SMB,Healthcare,United States,2024-02-01,SUB-20207,Starter,Monthly,675.09,15,2024-02-01,,Active,,0.646,76,2,47601,8,8,22.6,0,4.8,0
CUST-10208,Vertex Scale 113,Enterprise,Logistics & Supply Chain,United States,2024-02-01,SUB-20208,Enterprise Plus,Annual,7317.46,262,2024-02-01,2024-03-15,Churned,Support / SLA Frustration,0.535,87,4,127919,3,3,63.4,2,1.2,1
CUST-10209,Blue Systems 113,Mid-Market,Fintech,United Kingdom,2024-02-01,SUB-20209,Growth,Annual,3105.32,68,2024-02-01,2024-05-30,Churned,Low Adoption & License Waste,0.376,98,3,39297,11,6,4.8,0,4.3,1
CUST-10210,Apex Logic 114,SMB,Cybersecurity,Australia,2024-02-01,SUB-20210,Starter,Monthly,306.98,24,2024-02-01,2024-11-23,Churned,Support / SLA Frustration,0.786,75,2,28011,10,4,67.9,2,1.9,1
CUST-10211,Cloud Hub 114,SMB,Fintech,United States,2024-02-01,SUB-20211,Growth,Monthly,631.01,9,2024-02-01,,Active,,1.0,41,2,11028,4,6,21.7,0,4.1,0
CUST-10212,Data Pay 114,SMB,Healthcare,United States,2024-02-01,SUB-20212,Starter,Annual,283.6,17,2024-02-01,,Active,,0.775,41,3,67577,11,5,15.3,0,4.8,0
CUST-10213,Nova Works 114,Mid-Market,SaaS / Tech,United Kingdom,2024-02-01,SUB-20213,Growth,Monthly,3564.15,53,2024-02-01,2024-03-06,Churned,Low Adoption & License Waste,0.39,72,6,50835,9,3,10.3,0,4.9,1
CUST-10214,Pulse Security 114,SMB,Healthcare,India,2024-02-02,SUB-20214,Starter,Monthly,675.79,18,2024-02-02,2024-08-10,Churned,Price / Budget Cuts,0.737,81,5,44740,15,3,7.0,0,4.1,1
CUST-10215,Stratum Analytics 114,Mid-Market,E-Commerce,Canada,2024-02-02,SUB-20215,Growth,Annual,2144.0,96,2024-02-02,2024-07-02,Churned,Low Adoption & License Waste,0.103,86,5,10155,3,2,20.6,0,4.1,1
CUST-10216,Sync Tech 114,Mid-Market,Healthcare,United Kingdom,2024-02-02,SUB-20216,Growth,Annual,3453.79,92,2024-02-02,2024-11-28,Churned,Leadership Transition,0.753,74,3,1507,0,3,3.9,0,5.0,1
CUST-10217,Vanguard Sphere 114,SMB,SaaS / Tech,United States,2024-02-02,SUB-20217,Growth,Monthly,535.64,16,2024-02-02,,Active,,0.741,89,7,71982,7,3,16.0,0,4.2,0
CUST-10218,Omni Labs 114,SMB,Fintech,United Kingdom,2024-02-02,SUB-20218,Starter,Monthly,128.58,11,2024-02-02,,Active,,0.519,57,4,26994,4,4,13.4,0,4.3,0
CUST-10219,Hyper Flow 114,SMB,Fintech,United States,2024-02-02,SUB-20219,Growth,Monthly,712.09,10,2024-02-02,,Active,,0.959,38,2,28505,6,2,14.4,0,4.2,0
CUST-10220,Zenith Corp 114,SMB,Healthcare,United Kingdom,2024-02-02,SUB-20220,Starter,Monthly,599.82,15,2024-02-02,,Active,,0.707,10,3,228504,4,7,23.4,0,4.4,0
CUST-10221,Quantum Stack 114,SMB,E-Commerce,Canada,2024-02-02,SUB-20221,Growth,Annual,700.98,8,2024-02-02,2024-07-23,Churned,Support / SLA Frustration,0.774,50,4,21794,5,4,79.1,3,1.7,1
CUST-10222,Nexus AI 114,Enterprise,Fintech,Australia,2024-02-02,SUB-20222,Enterprise Plus,Annual,15742.22,368,2024-02-02,,Active,,0.878,66,3,80738,7,4,14.1,0,4.1,0
CUST-10223,Vertex Scale 114,Mid-Market,Healthcare,United States,2024-02-02,SUB-20223,Growth,Monthly,1612.0,43,2024-02-02,,Active,,0.867,36,3,7204,6,2,22.5,0,4.7,0
CUST-10224,Blue Systems 114,Mid-Market,Healthcare,United States,2024-02-02,SUB-20224,Scale,Annual,1543.9,62,2024-02-02,,Active,,0.758,76,5,97257,8,4,8.3,0,4.2,0
CUST-10225,Apex Logic 115,Mid-Market,Fintech,United Kingdom,2024-02-02,SUB-20225,Scale,Annual,2488.24,78,2024-02-02,2024-10-20,Churned,Low Adoption & License Waste,0.823,80,3,10217,32,6,4.6,0,4.3,1
CUST-10226,Cloud Hub 115,SMB,E-Commerce,Canada,2024-02-03,SUB-20226,Growth,Monthly,614.32,18,2024-02-03,2024-05-18,Churned,Low Adoption & License Waste,0.377,50,5,3391,18,2,9.6,0,3.9,1
CUST-10227,Data Pay 115,Mid-Market,Logistics & Supply Chain,Canada,2024-02-03,SUB-20227,Growth,Annual,2958.24,99,2024-02-03,,Active,,0.436,47,2,1679,1,0,4.0,0,4.9,0
CUST-10228,Nova Works 115,SMB,Fintech,United States,2024-02-03,SUB-20228,Growth,Annual,432.64,17,2024-02-03,2024-12-22,Churned,Support / SLA Frustration,0.294,45,6,14941,2,9,74.9,3,2.8,1
CUST-10229,Pulse Security 115,SMB,E-Commerce,United States,2024-02-03,SUB-20229,Starter,Monthly,471.61,9,2024-02-03,,Active,,0.542,78,1,9498,5,0,4.0,0,4.7,0
CUST-10230,Stratum Analytics 115,SMB,SaaS / Tech,United Kingdom,2024-02-03,SUB-20230,Growth,Monthly,269.21,11,2024-02-03,2024-03-24,Churned,Price / Budget Cuts,0.613,59,3,16729,15,2,24.0,0,4.8,1
CUST-10231,Sync Tech 115,SMB,Healthcare,United States,2024-02-03,SUB-20231,Growth,Monthly,375.24,5,2024-02-03,,Active,,0.686,55,5,2518,5,7,5.5,0,4.7,0
CUST-10232,Vanguard Sphere 115,SMB,SaaS / Tech,Germany,2024-02-03,SUB-20232,Starter,Monthly,516.35,16,2024-02-03,,Active,,0.709,52,3,3232,1,1,13.2,0,4.0,0
CUST-10233,Omni Labs 115,Mid-Market,Healthcare,United States,2024-02-04,SUB-20233,Scale,Monthly,955.19,32,2024-02-04,2025-01-06,Churned,Support / SLA Frustration,0.877,76,5,6019,7,3,82.8,1,1.4,1
CUST-10234,Hyper Flow 115,Mid-Market,E-Commerce,Canada,2024-02-04,SUB-20234,Growth,Annual,1118.43,73,2024-02-04,2024-09-25,Churned,Internal Restructuring,0.92,62,5,2901,1,4,2.7,0,4.8,1
CUST-10235,Zenith Corp 115,SMB,Fintech,United Kingdom,2024-02-04,SUB-20235,Growth,Monthly,634.74,18,2024-02-04,2024-11-28,Churned,Support / SLA Frustration,0.672,74,5,9611,5,3,103.1,1,2.3,1
CUST-10236,Quantum Stack 115,Mid-Market,SaaS / Tech,Canada,2024-02-04,SUB-20236,Scale,Annual,3779.72,38,2024-02-04,2024-04-28,Churned,Support / SLA Frustration,0.353,81,5,56645,1,4,81.3,1,1.7,1
CUST-10237,Nexus AI 115,Enterprise,SaaS / Tech,United States,2024-02-04,SUB-20237,Scale,Annual,17666.99,495,2024-02-04,,Active,,0.529,75,2,18254,4,7,14.3,0,3.9,0
CUST-10238,Vertex Scale 115,SMB,Fintech,Germany,2024-02-04,SUB-20238,Growth,Monthly,447.64,24,2024-02-04,,Active,,0.837,69,3,2838,3,4,13.1,0,4.8,0
CUST-10239,Blue Systems 115,Mid-Market,Healthcare,United States,2024-02-04,SUB-20239,Scale,Monthly,1818.0,50,2024-02-04,,Active,,0.412,51,2,3242,8,4,116.0,3,2.9,0
CUST-10240,Apex Logic 116,SMB,Cybersecurity,United Kingdom,2024-02-04,SUB-20240,Growth,Annual,715.93,15,2024-02-04,,Active,,0.818,77,4,8114,6,4,77.5,3,1.5,0
CUST-10241,Cloud Hub 116,SMB,Healthcare,United States,2024-02-05,SUB-20241,Growth,Monthly,571.05,14,2024-02-05,,Active,,1.0,77,4,86691,14,7,14.8,0,3.9,0
CUST-10242,Data Pay 116,SMB,E-Commerce,United States,2024-02-05,SUB-20242,Starter,Monthly,729.28,18,2024-02-05,2024-05-28,Churned,Support / SLA Frustration,0.405,39,5,30965,1,7,86.5,2,2.0,1
CUST-10243,Nova Works 116,Mid-Market,Cybersecurity,United States,2024-02-05,SUB-20243,Growth,Monthly,1752.69,52,2024-02-05,,Active,,0.853,73,6,15303,12,4,4.5,0,4.4,0
CUST-10244,Pulse Security 116,Enterprise,SaaS / Tech,United States,2024-02-06,SUB-20244,Scale,Monthly,8362.51,203,2024-02-06,,Active,,1.0,45,7,1534,3,2,12.6,0,4.5,0
CUST-10245,Stratum Analytics 116,SMB,E-Commerce,Australia,2024-02-06,SUB-20245,Growth,Monthly,208.88,20,2024-02-06,,Active,,0.507,60,7,47500,2,6,12.7,0,4.1,0
CUST-10246,Sync Tech 116,Mid-Market,SaaS / Tech,United States,2024-02-06,SUB-20246,Scale,Annual,3293.12,66,2024-02-06,,Active,,0.648,86,3,6083,8,6,5.1,0,4.1,0
CUST-10247,Vanguard Sphere 116,SMB,Logistics & Supply Chain,Canada,2024-02-06,SUB-20247,Starter,Monthly,559.62,5,2024-02-06,,Active,,0.756,100,5,2697,2,2,11.3,0,4.5,0
CUST-10248,Omni Labs 116,SMB,E-Commerce,Australia,2024-02-06,SUB-20248,Growth,Annual,406.84,8,2024-02-06,,Active,,0.72,43,7,53150,3,2,14.1,0,5.0,0
CUST-10249,Hyper Flow 116,SMB,E-Commerce,United States,2024-02-06,SUB-20249,Growth,Monthly,406.08,13,2024-02-06,2024-07-16,Churned,Support / SLA Frustration,0.795,53,2,47447,0,7,93.7,4,1.8,1
CUST-10250,Zenith Corp 116,Mid-Market,Healthcare,Canada,2024-02-06,SUB-20250,Scale,Annual,3187.98,30,2024-02-06,,Active,,0.817,38,3,27511,1,1,3.6,0,4.5,0
CUST-10251,Quantum Stack 116,Mid-Market,Cybersecurity,United States,2024-02-06,SUB-20251,Growth,Monthly,3646.56,30,2024-02-06,,Active,,0.05,87,2,19820,0,2,48.4,0,3.0,0
CUST-10252,Nexus AI 116,SMB,SaaS / Tech,United States,2024-02-07,SUB-20252,Starter,Annual,523.93,12,2024-02-07,,Active,,0.937,98,4,18958,1,3,6.0,0,4.1,0
CUST-10253,Vertex Scale 116,Mid-Market,Fintech,United States,2024-02-07,SUB-20253,Scale,Annual,1469.6,47,2024-02-07,,Active,,0.643,100,6,63680,8,4,6.6,0,3.9,0
CUST-10254,Blue Systems 116,Mid-Market,Logistics & Supply Chain,India,2024-02-07,SUB-20254,Scale,Monthly,1260.19,95,2024-02-07,,Active,,0.549,60,4,5318,0,1,20.7,0,4.1,0
CUST-10255,Apex Logic 117,SMB,E-Commerce,United States,2024-02-07,SUB-20255,Starter,Monthly,450.25,9,2024-02-07,,Active,,0.733,88,6,5374,6,4,13.5,0,4.7,0
CUST-10256,Cloud Hub 117,SMB,Fintech,United Kingdom,2024-02-08,SUB-20256,Growth,Monthly,369.53,16,2024-02-08,,Active,,0.488,50,4,41298,4,8,21.0,0,4.6,0
CUST-10257,Data Pay 117,SMB,E-Commerce,United Kingdom,2024-02-08,SUB-20257,Starter,Monthly,314.69,21,2024-02-08,2024-12-17,Churned,Support / SLA Frustration,0.254,81,3,1916,9,2,109.0,0,2.6,1
