customer_id,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-12934,7,14.4,0,4.1
CUST-12935,3,94.1,2,2.1
CUST-12936,3,16.4,0,4.5
CUST-12937,5,8.7,0,4.3
CUST-12938,6,48.0,1,1.7
CUST-12939,3,2.1,0,4.1
CUST-12940,2,12.6,0,4.7
CUST-12941,7,9.5,0,5.0
CUST-12942,6,22.8,0,4.1
CUST-12943,3,22.5,0,4.7
CUST-12944,1,57.3,1,2.2
CUST-12945,3,22.6,0,4.5
CUST-12946,4,5.6,0,4.3
CUST-12947,3,21.9,0,3.8
CUST-12948,4,11.9,0,3.8
CUST-12949,4,67.4,2,1.9
CUST-12950,2,15.7,0,4.3
CUST-12951,9,87.9,3,1.5
CUST-12952,5,3.7,0,4.4
CUST-12953,1,7.5,0,4.2
CUST-12954,4,23.7,0,4.0
CUST-12955,3,19.0,0,4.6
CUST-12956,6,19.4,0,3.9
CUST-12957,1,87.9,0,1.8
CUST-12958,3,17.7,0,4.0
CUST-12959,5,20.5,0,4.7
CUST-12960,4,20.6,0,4.6
CUST-12961,6,4.6,0,3.9
CUST-12962,10,119.2,3,2.5
CUST-12963,5,18.8,0,4.1
CUST-12964,5,16.0,0,4.0
CUST-12965,8,14.2,0,4.0
CUST-12966,7,21.9,0,4.0
CUST-12967,2,119.8,1,2.0
CUST-12968,2,13.7,0,4.4
CUST-12969,4,15.5,0,4.9
CUST-12970,7,8.9,0,4.2
CUST-12971,3,15.1,0,4.4
CUST-12972,1,2.8,0,4.7
CUST-12973,4,59.7,2,2.7
CUST-12974,6,73.4,3,1.2
CUST-12975,3,83.5,1,2.1
CUST-12976,6,14.4,0,3.9
CUST-12977,3,119.2,1,1.8
CUST-12978,3,16.7,0,4.5
CUST-12979,5,96.4,1,2.5
CUST-12980,5,102.1,0,1.6
CUST-12981,7,9.3,0,3.9
CUST-12982,3,16.2,0,3.9
CUST-12983,3,15.0,0,4.1
CUST-12984,1,8.0,0,3.8
CUST-12985,4,80.7,3,3.2
CUST-12986,6,8.0,0,4.8
CUST-12987,3,21.2,0,4.8
CUST-12988,5,7.0,0,4.3
CUST-12989,3,16.4,0,4.3
CUST-12990,5,9.8,0,3.8
CUST-12991,2,17.1,0,4.5
CUST-12992,3,13.9,0,4.3
CUST-12993,9,21.0,0,4.9
CUST-12994,4,10.4,0,4.3
CUST-12995,5,107.3,2,3.1
CUST-12996,2,3.8,0,4.3
CUST-12997,1,64.2,1,2.7
CUST-12998,3,59.7,0,2.5
CUST-12999,3,21.7,0,4.1
CUST-13000,14,22.4,0,4.1
CUST-13001,1,5.5,0,4.8
CUST-13002,3,3.7,0,4.4
CUST-13003,2,75.0,0,2.0
CUST-13004,3,3.5,0,4.9
CUST-13005,0,4.0,0,4.7
CUST-13006,2,2.8,0,4.8
CUST-13007,3,9.7,0,4.0
CUST-13008,5,5.9,0,4.4
CUST-13009,6,62.9,4,2.0
CUST-13010,4,7.2,0,4.0
CUST-13011,5,85.9,2,1.8
CUST-13012,3,14.4,0,4.5
CUST-13013,2,19.1,0,4.4
CUST-13014,6,61.5,0,1.4
CUST-13015,4,4.9,0,4.9
CUST-13016,4,16.8,0,4.2
CUST-13017,3,6.7,0,4.2
CUST-13018,3,2.9,0,4.7
CUST-13019,2,12.1,0,4.3
CUST-13020,4,7.5,0,4.6
CUST-13021,3,76.7,2,1.9
CUST-13022,3,6.7,0,4.9
CUST-13023,7,7.7,0,4.3
CUST-13024,4,23.4,0,4.3
CUST-13025,4,72.9,1,1.9
CUST-13026,2,18.2,0,4.1
CUST-13027,3,13.2,0,3.8
CUST-13028,3,112.1,0,2.8
CUST-13029,4,4.4,0,4.7
CUST-13030,3,79.6,1,3.1
CUST-13031,4,20.5,0,3.9
CUST-13032,6,81.6,2,1.4
CUST-13033,4,11.4,0,4.8
CUST-13034,8,50.4,2,1.9
CUST-13035,4,9.2,0,4.4
CUST-13036,5,8.6,0,4.7
CUST-13037,7,15.0,0,4.8
CUST-13038,5,5.8,0,4.1
CUST-13039,3,23.7,0,4.1
CUST-13040,3,83.1,1,1.5
CUST-13041,2,113.5,0,2.1
CUST-13042,3,15.0,0,5.0
CUST-13043,2,109.9,2,1.3
CUST-13044,3,62.3,1,2.7
CUST-13045,6,21.8,0,4.9
CUST-13046,3,21.7,0,4.7
CUST-13047,2,15.1,0,4.4
CUST-13048,4,10.4,0,4.9
CUST-13049,5,6.9,0,4.8
CUST-13050,4,15.1,0,4.3
CUST-13051,3,10.9,0,3.9
CUST-13052,7,82.3,1,2.7
CUST-13053,1,13.6,0,4.7
CUST-13054,1,12.6,0,5.0
CUST-13055,4,5.2,0,4.3
CUST-13056,0,4.0,0,4.3
CUST-13057,5,9.1,0,5.0
CUST-13058,0,4.0,0,4.6
CUST-13059,7,117.0,2,2.9
CUST-13060,2,70.4,1,1.4
CUST-13061,11,2.1,0,4.9
CUST-13062,2,18.2,0,3.9
CUST-13063,3,4.9,0,4.1
CUST-13064,11,8.0,0,4.0
CUST-13065,7,93.2,5,1.8
CUST-13066,5,48.0,1,2.8
CUST-13067,1,18.1,0,4.6
CUST-13068,4,4.6,0,4.5
CUST-13069,5,8.8,0,4.5
CUST-13070,0,4.0,0,4.8
CUST-13071,3,22.9,0,4.8
CUST-13072,2,54.0,0,2.8
CUST-13073,6,14.0,0,4.6
CUST-13074,3,22.3,0,4.4
CUST-13075,2,12.1,0,4.9
CUST-13076,5,52.6,4,1.8
CUST-13077,4,9.2,0,4.9
CUST-13078,3,53.0,2,2.7
CUST-13079,3,8.0,0,4.2
CUST-13080,2,117.0,1,3.1
CUST-13081,4,75.2,3,2.8
CUST-13082,4,62.1,2,2.0
CUST-13083,3,112.7,2,2.1
CUST-13084,3,3.5,0,4.9
CUST-13085,4,14.3,0,4.7
CUST-13086,5,5.6,0,4.2
CUST-13087,2,11.4,0,3.9
CUST-13088,2,16.8,0,3.9
CUST-13089,3,57.3,1,2.9
CUST-13090,5,74.2,0,2.8
CUST-13091,1,3.6,0,5.0
CUST-13092,8,11.7,0,4.2
CUST-13093,2,64.9,0,2.8
CUST-13094,5,7.3,0,4.1
CUST-13095,1,18.4,0,4.4
CUST-13096,10,17.3,0,4.9
CUST-13097,4,22.5,0,4.9
CUST-13098,8,16.3,0,4.7
CUST-13099,7,67.1,3,3.1
CUST-13100,3,111.4,1,2.2
CUST-13101,3,98.7,2,2.4
CUST-13102,4,14.2,0,4.1
CUST-13103,7,98.4,4,2.0
CUST-13104,2,12.5,0,4.2
CUST-13105,9,14.0,0,4.2
CUST-13106,5,17.3,0,4.6
CUST-13107,3,21.0,0,4.7
CUST-13108,5,10.9,0,4.3
CUST-13109,4,50.2,4,1.4
CUST-13110,3,9.2,0,4.9
CUST-13111,9,119.4,6,3.1
CUST-13112,5,17.8,0,3.8
CUST-13113,6,3.4,0,4.7
CUST-13114,7,4.7,0,4.9
CUST-13115,3,15.6,0,4.1
CUST-13116,4,20.5,0,4.1
CUST-13117,0,4.0,0,4.3
CUST-13118,3,58.5,1,2.6
CUST-13119,5,22.1,0,4.5
CUST-13120,3,109.9,0,2.4
CUST-13121,3,18.3,0,3.9
CUST-13122,5,23.0,0,4.7
CUST-13123,5,96.4,2,1.2
CUST-13124,4,13.7,0,4.8
CUST-13125,2,19.0,0,4.1
CUST-13126,4,13.8,0,4.4
CUST-13127,4,18.7,0,4.6
CUST-13128,3,6.9,0,5.0
CUST-13129,2,22.1,0,4.9
CUST-13130,2,10.7,0,4.5
CUST-13131,5,11.5,0,4.2
CUST-13132,1,18.7,0,4.1
CUST-13133,2,13.4,0,4.4
CUST-13134,3,2.7,0,4.0
CUST-13135,2,23.5,0,4.8
CUST-13136,5,18.5,0,4.7
CUST-13137,4,119.1,1,1.9
CUST-13138,1,8.0,0,4.5
CUST-13139,3,23.8,0,4.0
CUST-13140,1,22.1,0,4.5
CUST-13141,2,19.4,0,4.5
CUST-13142,3,23.3,0,4.7
CUST-13143,5,17.9,0,4.6
CUST-13144,4,10.0,0,4.3
CUST-13145,4,95.0,3,2.2
CUST-13146,8,11.1,0,4.0
CUST-13147,3,77.2,3,1.6
CUST-13148,5,11.8,0,4.2
CUST-13149,3,3.1,0,4.4
CUST-13150,3,7.9,0,3.9
CUST-13151,5,95.8,1,1.5
CUST-13152,5,22.9,0,4.1
CUST-13153,6,13.7,0,4.9
CUST-13154,2,23.2,0,4.1
CUST-13155,4,15.5,0,4.3
CUST-13156,4,15.8,0,4.9
CUST-13157,2,23.7,0,4.3
CUST-13158,1,10.4,0,3.9
CUST-13159,6,23.5,0,4.9
CUST-13160,0,4.0,0,4.2
CUST-13161,5,3.3,0,4.2
CUST-13162,4,102.3,1,2.5
CUST-13163,5,21.7,0,4.0
CUST-13164,3,17.0,0,5.0
CUST-13165,4,14.3,0,4.1
CUST-13166,1,3.6,0,4.7
CUST-13167,0,4.0,0,4.9
CUST-13168,1,9.5,0,4.7
CUST-13169,5,15.9,0,4.3
CUST-13170,8,18.3,0,4.7
CUST-13171,6,21.0,0,4.1
CUST-13172,7,17.5,0,4.3
CUST-13173,3,9.8,0,4.6
CUST-13174,4,9.1,0,4.1
CUST-13175,2,65.6,2,2.4
CUST-13176,5,8.2,0,4.7
CUST-13177,5,3.4,0,4.7
CUST-13178,2,14.5,0,3.8
CUST-13179,7,9.4,0,3.9
CUST-13180,3,12.7,0,4.7
CUST-13181,7,69.1,1,2.6
CUST-13182,6,22.6,0,5.0
CUST-13183,2,2.6,0,4.6
CUST-13184,4,21.2,0,4.0
CUST-13185,4,17.7,0,4.6
CUST-13186,2,7.5,0,3.9
CUST-13187,3,19.6,0,4.9
CUST-13188,5,12.8,0,4.1
CUST-13189,7,98.1,2,1.2
CUST-13190,2,2.4,0,3.9
CUST-13191,4,104.6,1,3.0
CUST-13192,1,17.5,0,4.8
CUST-13193,5,16.8,0,4.1
CUST-13194,5,84.2,1,1.5
CUST-13195,5,15.8,0,4.2
CUST-13196,4,19.0,0,4.3
CUST-13197,1,116.8,1,1.9
CUST-13198,5,2.7,0,4.0
CUST-13199,0,4.0,0,4.5
CUST-13200,4,4.8,0,4.5
CUST-13201,2,21.1,0,3.9
CUST-13202,4,87.3,2,2.7
CUST-13203,6,7.6,0,4.8
CUST-13204,4,19.2,0,4.3
CUST-13205,6,7.9,0,4.5
CUST-13206,4,17.4,0,3.8
CUST-13207,6,9.1,0,4.2
CUST-13208,3,87.2,0,1.8
CUST-13209,2,7.7,0,4.1
CUST-13210,5,119.5,2,3.0
CUST-13211,4,2.8,0,4.1
CUST-13212,2,2.0,0,4.4
CUST-13213,6,10.3,0,4.5
CUST-13214,9,21.0,0,4.5
CUST-13215,6,13.3,0,4.4
CUST-13216,6,3.1,0,4.1
CUST-13217,4,116.4,3,2.0
CUST-13218,6,116.5,1,1.6
CUST-13219,1,18.8,0,4.1
CUST-13220,6,9.1,0,4.5
CUST-13221,3,20.7,0,5.0
CUST-13222,2,9.7,0,4.3
CUST-13223,2,22.0,0,4.2
CUST-13224,3,19.6,0,4.7
CUST-13225,4,101.0,0,1.4
CUST-13226,7,4.8,0,5.0
CUST-13227,4,19.8,0,4.0
CUST-13228,4,72.2,2,1.4
CUST-13229,7,17.2,0,4.0
CUST-13230,2,13.7,0,4.5
CUST-13231,2,88.6,1,1.6
CUST-13232,5,103.4,2,1.5
CUST-13233,8,19.1,0,4.0
CUST-13234,7,9.3,0,4.2
CUST-13235,4,103.3,2,2.7
CUST-13236,6,7.3,0,4.9
CUST-13237,3,21.1,0,4.7
CUST-13238,11,6.4,0,4.6
CUST-13239,5,4.9,0,4.1
CUST-13240,8,8.1,0,4.1
CUST-13241,4,18.6,0,4.8
CUST-13242,4,10.8,0,4.6
CUST-13243,1,70.8,1,2.7
CUST-13244,6,79.5,3,1.2
CUST-13245,3,5.6,0,3.9
CUST-13246,3,22.5,0,4.8
CUST-13247,9,61.4,5,1.3
CUST-13248,5,11.2,0,4.7
CUST-13249,2,7.1,0,4.9
CUST-13250,3,4.4,0,4.9
CUST-13251,5,105.2,2,1.4
CUST-13252,0,4.0,0,4.4
CUST-13253,6,6.9,0,4.6
CUST-13254,3,19.1,0,4.5
CUST-13255,4,19.4,0,4.7
CUST-13256,3,13.9,0,4.5
CUST-13257,3,21.5,0,4.6
CUST-13258,2,102.9,1,1.2
CUST-13259,5,16.1,0,4.6
CUST-13260,1,20.5,0,5.0
CUST-13261,8,18.0,0,4.0
CUST-13262,6,16.4,0,4.7
CUST-13263,0,4.0,0,4.4
CUST-13264,6,17.2,0,4.3
CUST-13265,3,8.6,0,3.9
CUST-13266,3,3.5,0,4.0
CUST-13267,4,79.1,2,2.2
CUST-13268,4,12.3,0,3.9
CUST-13269,8,20.3,0,4.3
CUST-13270,4,112.7,1,1.9
CUST-13271,4,13.1,0,3.8
CUST-13272,5,8.6,0,5.0
CUST-13273,3,15.3,0,4.8
CUST-13274,5,64.5,1,1.2
CUST-13275,3,6.8,0,4.9
CUST-13276,4,4.6,0,4.1
CUST-13277,3,3.9,0,4.1
CUST-13278,4,17.1,0,4.1
CUST-13279,5,11.5,0,4.0
CUST-13280,7,5.3,0,4.3
CUST-13281,5,9.7,0,4.2
CUST-13282,4,18.6,0,4.7
CUST-13283,8,15.7,0,5.0
CUST-13284,3,18.8,0,4.7
CUST-13285,4,17.0,0,3.9
CUST-13286,6,14.1,0,4.8
CUST-13287,4,3.3,0,4.1
CUST-13288,7,118.4,3,2.7
CUST-13289,4,15.2,0,4.5
CUST-13290,10,3.7,0,4.6
CUST-13291,8,3.1,0,3.9
CUST-13292,4,23.7,0,4.8
CUST-13293,5,19.5,0,4.7
CUST-13294,3,16.8,0,5.0
CUST-13295,4,22.8,0,4.1
CUST-13296,3,51.0,3,1.5
CUST-13297,3,99.1,2,1.4
CUST-13298,4,3.2,0,4.3
CUST-13299,5,15.1,0,4.1
CUST-13300,1,13.5,0,4.6
CUST-13301,6,9.3,0,4.2
CUST-13302,4,12.8,0,4.8
CUST-13303,4,2.7,0,4.9
CUST-13304,4,11.8,0,4.5
CUST-13305,3,87.6,1,2.5
CUST-13306,4,22.5,0,4.8
CUST-13307,2,14.5,0,4.6
CUST-13308,4,3.6,0,4.2
CUST-13309,6,6.0,0,4.5
CUST-13310,8,23.6,0,4.7
CUST-13311,2,8.0,0,4.3
CUST-13312,3,5.8,0,4.5
CUST-13313,3,6.0,0,4.7
CUST-13314,4,11.7,0,4.1
CUST-13315,3,11.4,0,3.9
CUST-13316,5,23.8,0,3.9
CUST-13317,4,14.4,0,3.9
CUST-13318,8,3.5,0,3.8
CUST-13319,3,119.9,1,1.2
CUST-13320,1,23.8,0,3.9
CUST-13321,3,7.0,0,3.9
CUST-13322,0,4.0,0,4.8
CUST-13323,2,102.3,0,2.3
CUST-13324,4,11.8,0,4.6
CUST-13325,5,78.4,2,2.8
CUST-13326,3,21.3,0,3.9
CUST-13327,5,8.1,0,4.8
CUST-13328,6,3.6,0,4.5
CUST-13329,7,23.5,0,3.9
CUST-13330,4,16.9,0,3.9
CUST-13331,5,9.8,0,4.9
CUST-13332,2,5.2,0,4.5
CUST-13333,9,8.0,0,4.7
CUST-13334,4,72.6,0,2.4
CUST-13335,2,54.0,0,2.1
CUST-13336,7,50.8,2,1.6
CUST-13337,6,21.0,0,3.8
CUST-13338,8,5.3,0,4.5
CUST-13339,6,7.8,0,4.4
CUST-13340,4,110.9,3,1.5
CUST-13341,3,16.9,0,4.4
CUST-13342,3,12.4,0,4.0
CUST-13343,2,69.9,1,2.4
CUST-13344,3,19.7,0,4.7
CUST-13345,4,3.4,0,4.9
CUST-13346,7,10.3,0,4.7
CUST-13347,4,5.2,0,4.3
CUST-13348,5,10.7,0,4.5
CUST-13349,1,15.9,0,4.0
CUST-13350,4,5.2,0,3.9
CUST-13351,2,12.1,0,4.4
CUST-13352,6,17.8,0,4.9
CUST-13353,4,9.6,0,4.6
CUST-13354,4,23.5,0,4.3
CUST-13355,7,23.0,0,4.7
CUST-13356,5,49.8,1,1.5
CUST-13357,5,22.0,0,4.6
CUST-13358,5,21.3,0,4.0
CUST-13359,0,4.0,0,4.5
CUST-13360,4,21.6,0,4.0
CUST-13361,2,15.2,0,4.6
CUST-13362,5,8.2,0,4.9
CUST-13363,5,107.0,1,2.2
CUST-13364,6,6.5,0,3.9
CUST-13365,5,94.2,2,3.0
CUST-13366,3,65.7,1,1.7
CUST-13367,3,12.0,0,4.4
CUST-13368,2,10.2,0,4.0
CUST-13369,2,6.3,0,4.5
CUST-13370,0,4.0,0,4.6
CUST-13371,4,9.3,0,4.9
CUST-13372,3,15.5,0,4.0
CUST-13373,4,16.1,0,4.0
CUST-13374,1,5.5,0,4.0
CUST-13375,5,6.9,0,4.0
CUST-13376,8,2.3,0,4.4
CUST-13377,2,66.5,0,1.8
CUST-13378,5,5.9,0,4.8
CUST-13379,2,84.5,2,2.5
CUST-13380,2,22.9,0,4.2
CUST-13381,7,6.9,0,5.0
CUST-13382,5,73.0,1,3.0
CUST-13383,2,19.8,0,3.9
CUST-13384,11,18.5,0,4.3
CUST-13385,4,8.1,0,4.6
CUST-13386,3,117.1,1,1.6
CUST-13387,5,15.4,0,4.6
CUST-13388,2,5.0,0,4.5
CUST-13389,3,20.6,0,4.5
CUST-13390,2,7.7,0,4.1
CUST-13391,2,17.4,0,4.8
CUST-13392,0,4.0,0,4.3
CUST-13393,4,59.7,2,2.1
CUST-13394,4,64.4,0,2.5
CUST-13395,4,23.9,0,4.0
CUST-13396,3,92.3,2,3.0
CUST-13397,4,16.0,0,4.6
CUST-13398,4,10.4,0,5.0
CUST-13399,5,68.7,2,1.6
CUST-13400,2,16.3,0,4.3
CUST-13401,2,3.6,0,4.9
CUST-13402,2,101.6,2,1.6
CUST-13403,4,8.6,0,4.0
CUST-13404,3,18.0,0,4.0
CUST-13405,3,83.2,2,2.1
CUST-13406,1,10.9,0,4.1
CUST-13407,4,11.4,0,4.5
CUST-13408,3,88.5,2,2.5
CUST-13409,1,4.7,0,4.3
CUST-13410,4,18.3,0,4.3
CUST-13411,3,7.6,0,4.6
CUST-13412,2,23.0,0,4.7
CUST-13413,6,6.6,0,4.3
CUST-13414,0,4.0,0,4.6
CUST-13415,3,17.5,0,4.6
CUST-13416,1,12.5,0,4.8
CUST-13417,2,8.6,0,4.0
CUST-13418,7,9.3,0,4.2
CUST-13419,4,7.6,0,4.0
CUST-13420,4,21.9,0,4.1
CUST-13421,7,48.0,3,2.4
CUST-13422,2,23.1,0,4.7
CUST-13423,2,19.6,0,4.6
CUST-13424,7,5.4,0,4.4
CUST-13425,6,55.1,4,2.6
CUST-13426,4,20.0,0,4.3
CUST-13427,7,116.1,4,1.5
CUST-13428,2,16.2,0,3.9
CUST-13429,4,17.8,0,4.9
CUST-13430,3,90.4,2,3.2
CUST-13431,3,7.1,0,3.9
CUST-13432,5,4.1,0,4.1
CUST-13433,4,108.3,1,2.4
CUST-13434,2,5.5,0,4.9
CUST-13435,2,16.8,0,4.7
CUST-13436,4,21.4,0,4.7
CUST-13437,6,74.5,3,1.9
CUST-13438,5,15.7,0,3.9
CUST-13439,6,14.4,0,3.8
CUST-13440,7,18.5,0,4.7
CUST-13441,3,56.1,1,2.0
CUST-13442,4,22.0,0,4.2
CUST-13443,6,6.0,0,4.6
CUST-13444,3,22.0,0,4.6
CUST-13445,9,16.4,0,4.9
CUST-13446,5,22.4,0,4.4
CUST-13447,3,78.2,1,2.6
CUST-13448,7,7.2,0,4.1
CUST-13449,2,17.0,0,4.9
CUST-13450,1,21.7,0,4.2
CUST-13451,7,2.5,0,4.1
CUST-13452,3,5.8,0,4.3
CUST-13453,4,20.8,0,4.9
CUST-13454,2,2.4,0,3.9
CUST-13455,3,84.6,2,2.5
CUST-13456,2,20.3,0,4.1
CUST-13457,2,66.9,1,2.1
CUST-13458,1,12.4,0,4.2
CUST-13459,3,55.6,1,2.2
CUST-13460,6,79.3,1,1.5
CUST-13461,2,92.9,1,1.5
CUST-13462,7,95.8,2,2.6
CUST-13463,5,68.8,1,1.5
CUST-13464,4,15.1,0,4.7
CUST-13465,1,2.7,0,4.9
CUST-13466,3,55.9,3,1.6
CUST-13467,6,12.5,0,4.8
CUST-13468,4,20.9,0,4.9
CUST-13469,2,101.4,1,1.4
CUST-13470,4,17.6,0,4.6
CUST-13471,4,82.4,1,1.4
CUST-13472,3,15.5,0,4.8
CUST-13473,4,20.8,0,4.8
CUST-13474,4,78.5,0,2.8
CUST-13475,4,4.3,0,4.7
CUST-13476,4,20.6,0,4.0
CUST-13477,3,7.1,0,4.2
CUST-13478,6,5.1,0,3.9
CUST-13479,5,60.7,2,3.1
CUST-13480,4,69.5,0,1.3
CUST-13481,2,23.3,0,4.4
CUST-13482,7,4.5,0,4.7
CUST-13483,4,106.2,2,1.4
CUST-13484,2,21.1,0,4.7
CUST-13485,6,86.8,2,1.2
CUST-13486,0,4.0,0,4.8
CUST-13487,4,4.6,0,4.7
CUST-13488,5,23.0,0,3.9
CUST-13489,5,10.9,0,4.2
CUST-13490,1,50.4,0,2.3
CUST-13491,5,57.6,1,2.2
CUST-13492,5,48.6,2,1.3
CUST-13493,5,10.6,0,4.2
CUST-13494,6,17.7,0,4.6
CUST-13495,5,21.2,0,4.6
CUST-13496,6,2.2,0,4.5
CUST-13497,4,79.2,1,1.6
CUST-13498,5,14.7,0,4.3
CUST-13499,4,99.0,1,2.1
CUST-13500,5,16.3,0,4.1
CUST-13501,3,15.9,0,4.0
CUST-13502,4,82.8,2,1.5
CUST-13503,3,3.8,0,5.0
CUST-13504,1,13.9,0,3.9
CUST-13505,3,4.1,0,4.5
CUST-13506,3,8.0,0,4.5
CUST-13507,4,49.3,1,3.2
CUST-13508,1,21.5,0,4.9
CUST-13509,7,72.4,3,2.9
CUST-13510,1,6.1,0,4.3
CUST-13511,1,10.8,0,4.6
CUST-13512,3,7.8,0,4.6
CUST-13513,3,20.2,0,4.9
CUST-13514,2,21.6,0,4.9
CUST-13515,5,20.5,0,3.9
CUST-13516,5,12.1,0,4.4
CUST-13517,5,13.7,0,4.7
CUST-13518,1,108.9,1,2.6
CUST-13519,4,16.5,0,4.8
CUST-13520,4,98.7,2,1.5
CUST-13521,6,18.8,0,4.8
CUST-13522,2,48.3,1,3.2
CUST-13523,8,5.0,0,4.9
CUST-13524,6,15.2,0,4.0
CUST-13525,4,13.0,0,4.2
CUST-13526,7,2.9,0,3.9
CUST-13527,5,105.9,2,2.5
CUST-13528,4,21.9,0,3.9
CUST-13529,5,5.5,0,4.0
CUST-13530,2,90.5,1,2.4
CUST-13531,2,8.8,0,4.1
CUST-13532,6,2.8,0,4.4
CUST-13533,2,22.4,0,4.9
CUST-13534,3,107.1,1,2.1
CUST-13535,2,9.6,0,4.4
CUST-13536,3,59.4,1,2.2
CUST-13537,2,22.2,0,4.1
CUST-13538,7,70.8,3,3.1
CUST-13539,7,3.1,0,4.1
CUST-13540,6,4.8,0,4.2
CUST-13541,3,13.9,0,4.6
CUST-13542,6,17.3,0,4.4
CUST-13543,5,11.4,0,4.5
CUST-13544,5,19.8,0,4.6
CUST-13545,1,10.5,0,4.1
CUST-13546,5,2.1,0,4.3
CUST-13547,4,11.8,0,4.6
CUST-13548,2,23.8,0,4.9
CUST-13549,1,15.6,0,4.7
CUST-13550,4,19.6,0,4.7
CUST-13551,2,81.3,1,2.2
CUST-13552,2,5.9,0,3.9
CUST-13553,1,50.7,1,1.6
CUST-13554,5,12.1,0,4.1
CUST-13555,2,16.6,0,3.8
CUST-13556,1,7.5,0,4.6
CUST-13557,2,22.8,0,4.2
CUST-13558,3,7.0,0,4.6
CUST-13559,4,13.9,0,4.4
CUST-13560,5,106.0,2,1.9
CUST-13561,2,6.0,0,4.3
CUST-13562,4,68.1,2,1.6
CUST-13563,3,7.9,0,3.9
CUST-13564,2,22.9,0,4.8
CUST-13565,3,4.4,0,4.8
CUST-13566,4,86.5,1,2.0
CUST-13567,3,4.9,0,4.4
CUST-13568,1,116.0,1,3.1
CUST-13569,3,10.6,0,4.2
CUST-13570,3,103.5,0,2.5
CUST-13571,1,80.8,1,1.4
CUST-13572,6,19.5,0,4.2
CUST-13573,4,2.6,0,3.8
CUST-13574,4,87.6,2,1.9
CUST-13575,5,8.8,0,4.5
CUST-13576,1,22.2,0,4.7
CUST-13577,3,13.6,0,4.6
CUST-13578,2,12.2,0,4.9
CUST-13579,1,5.4,0,4.6
CUST-13580,2,96.5,1,2.9
CUST-13581,8,16.5,0,4.0
CUST-13582,3,16.1,0,4.5
CUST-13583,5,112.4,2,2.7
CUST-13584,2,15.9,0,4.6
CUST-13585,2,18.4,0,4.8
CUST-13586,5,107.2,1,2.9
CUST-13587,3,87.2,2,1.7
CUST-13588,2,12.7,0,4.4
CUST-13589,3,7.9,0,3.8
CUST-13590,2,9.6,0,3.9
CUST-13591,7,9.7,0,4.5
CUST-13592,2,104.2,1,2.2
CUST-13593,3,17.4,0,4.5
CUST-13594,3,11.4,0,4.7
CUST-13595,2,8.9,0,4.6
CUST-13596,4,102.6,1,1.7
CUST-13597,5,84.0,2,2.2
CUST-13598,3,9.1,0,4.0
CUST-13599,5,10.7,0,4.9
CUST-13600,4,15.8,0,4.8
CUST-13601,1,11.7,0,4.2
CUST-13602,4,22.2,0,4.5
CUST-13603,6,8.1,0,4.0
CUST-13604,5,52.1,5,3.0
CUST-13605,3,6.9,0,3.9
CUST-13606,3,117.7,1,2.0
CUST-13607,8,5.2,0,4.5
CUST-13608,2,19.6,0,4.6
CUST-13609,3,7.3,0,4.7
CUST-13610,2,21.5,0,4.6
CUST-13611,6,9.1,0,4.0
CUST-13612,3,2.1,0,3.8
CUST-13613,2,98.4,0,2.2
CUST-13614,6,103.8,3,2.5
CUST-13615,3,84.1,2,3.2
CUST-13616,7,3.8,0,4.4
CUST-13617,2,23.3,0,4.4
CUST-13618,6,117.5,2,2.0
CUST-13619,5,18.7,0,3.9
CUST-13620,3,65.0,2,2.3
CUST-13621,4,10.3,0,4.3
CUST-13622,5,15.8,0,3.9
CUST-13623,6,17.1,0,4.2
CUST-13624,3,15.6,0,4.5
CUST-13625,4,20.0,0,3.9
CUST-13626,3,68.1,2,2.2
CUST-13627,5,4.4,0,4.2
CUST-13628,3,4.3,0,4.7
CUST-13629,4,18.7,0,4.4
CUST-13630,1,17.3,0,4.9
CUST-13631,0,4.0,0,4.4
CUST-13632,4,7.0,0,3.9
CUST-13633,2,8.0,0,3.8
CUST-13634,8,13.1,0,4.8
CUST-13635,3,16.5,0,4.7
CUST-13636,1,64.1,1,2.5
CUST-13637,4,4.1,0,4.7
CUST-13638,4,6.8,0,4.3
CUST-13639,1,85.6,1,2.8
CUST-13640,3,3.8,0,4.9
CUST-13641,3,13.3,0,4.3
CUST-13642,3,22.9,0,4.3
CUST-13643,4,11.1,0,4.3
CUST-13644,1,10.8,0,3.9
CUST-13645,1,62.8,0,1.4
CUST-13646,1,2.7,0,4.7
CUST-13647,5,23.9,0,3.9
CUST-13648,2,100.9,0,1.2
CUST-13649,5,5.8,0,4.0
CUST-13650,2,12.1,0,4.5
CUST-13651,6,2.9,0,4.8
CUST-13652,4,17.9,0,4.2
CUST-13653,3,2.8,0,4.5
CUST-13654,5,19.2,0,4.8
CUST-13655,9,7.9,0,4.5
CUST-13656,7,10.6,0,5.0
CUST-13657,2,21.8,0,3.8
CUST-13658,3,19.8,0,5.0
CUST-13659,6,15.9,0,4.5
CUST-13660,4,9.3,0,4.0
CUST-13661,7,62.8,3,2.9
CUST-13662,3,7.2,0,4.4
CUST-13663,2,4.8,0,4.9
CUST-13664,1,15.1,0,4.0
CUST-13665,2,16.2,0,4.8
CUST-13666,4,3.9,0,4.2
CUST-13667,8,4.1,0,4.7
